0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-51.2187,-51.3509,-51.481,-51.6096,-51.7362,-51.861,-51.9842,-52.106,-52.2258,-52.3438,-52.4603,-52.575,-52.6883,-52.7993,-52.9091,-53.0169,-53.1231,-53.2276,-53.3305,-53.4318,-53.531,-53.6284,-53.7245,-53.8184,-53.9106,-54.0012,-54.09,-54.1773,-54.2627,-54.3456,-54.4275,-54.5071,-54.5854,-54.6608,-54.735,-54.8075,-54.8773,-54.9457,-55.0126,-55.0767,-55.1396,-55.1999,-55.2588,-55.3155,-55.3702,-55.4225,-55.4732,-55.5218,-55.5683,-55.6132,-55.6557,-55.6961,-55.7343,-55.7707,-55.8048,-55.8366,-55.867,-55.8946,-55.9205,-55.9439,-55.9652,-55.9849,-56.0021,-56.0168,-56.0302,-56.041,-56.0494,-56.0557,-56.0599,-56.0623,-56.0623,-56.0599,-56.0557,-56.0494,-56.041,-56.0302,-56.0168,-56.0021,-55.9849,-55.9652,-55.9439,-55.9205,-55.8946,-55.867,-55.8366,-55.8048,-55.7707,-55.7343,-55.6961,-55.6557,-55.6132,-55.5683,-55.5218,-55.4732,-55.4225,-55.3702,-55.3155,-55.2588,-55.1999,-55.1396,-55.0767,-55.0126,-54.9457,-54.8773,-54.8075,-54.735,-54.6608,-54.5854,-54.5071,-54.4275,-54.3456,-54.2627,-54.1773,-54.09,-54.0012,-53.9106,-53.8184,-53.7245,-53.6284,-53.531,-53.4318,-53.3305,-53.2276,-53.1231,-53.0169,-52.9091,-52.7993,-52.6883,-52.575,-52.4603,-52.3438,-52.2258,-52.106,-51.9842,-51.861,-51.7362,-51.6096,-51.481,-51.3509,-51.2187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50.613,-50.7443,-50.8732,-51.0001,-51.1259,-51.2495,-51.3721,-51.4927,-51.6117,-51.7289,-51.8442,-51.9581,-52.0707,-52.1812,-52.2902,-52.3976,-52.5031,-52.6072,-52.7095,-52.8104,-52.9092,-53.0063,-53.1019,-53.1958,-53.2878,-53.3785,-53.4672,-53.5542,-53.6394,-53.7226,-53.8043,-53.8843,-53.9622,-54.0384,-54.1125,-54.185,-54.2559,-54.325,-54.3919,-54.4569,-54.5199,-54.5814,-54.6404,-54.6978,-54.7534,-54.8065,-54.8584,-54.908,-54.9554,-55.001,-55.0445,-55.086,-55.1259,-55.163,-55.1989,-55.2324,-55.2633,-55.2928,-55.3202,-55.3451,-55.3684,-55.3892,-55.4084,-55.4248,-55.4395,-55.4526,-55.4629,-55.4711,-55.478,-55.4821,-55.4842,-55.4842,-55.4821,-55.478,-55.4711,-55.4629,-55.4526,-55.4395,-55.4248,-55.4084,-55.3892,-55.3684,-55.3451,-55.3202,-55.2928,-55.2633,-55.2324,-55.1989,-55.163,-55.1259,-55.086,-55.0445,-55.001,-54.9554,-54.908,-54.8584,-54.8065,-54.7534,-54.6978,-54.6404,-54.5814,-54.5199,-54.4569,-54.3919,-54.325,-54.2559,-54.185,-54.1125,-54.0384,-53.9622,-53.8843,-53.8043,-53.7226,-53.6394,-53.5542,-53.4672,-53.3785,-53.2878,-53.1958,-53.1019,-53.0063,-52.9092,-52.8104,-52.7095,-52.6072,-52.5031,-52.3976,-52.2902,-52.1812,-52.0707,-51.9581,-51.8442,-51.7289,-51.6117,-51.4927,-51.3721,-51.2495,-51.1259,-51.0001,-50.8732,-50.7443,-50.613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50.0101,-50.1399,-50.2676,-50.3941,-50.5184,-50.6415,-50.7627,-50.8822,-51.0004,-51.1168,-51.2313,-51.3445,-51.456,-51.5662,-51.6744,-51.7811,-51.8863,-51.9897,-52.0913,-52.1919,-52.2905,-52.387,-52.4826,-52.5763,-52.6681,-52.7583,-52.8468,-52.9338,-53.0188,-53.1026,-53.1839,-53.2641,-53.3419,-53.4188,-53.4934,-53.5659,-53.6371,-53.7063,-53.7737,-53.8392,-53.9027,-53.9648,-54.0246,-54.083,-54.139,-54.1936,-54.2456,-54.2961,-54.3448,-54.3909,-54.4355,-54.4784,-54.5191,-54.5578,-54.5945,-54.6292,-54.6618,-54.6926,-54.7214,-54.7477,-54.7725,-54.7953,-54.8153,-54.8341,-54.8506,-54.865,-54.8775,-54.8878,-54.8959,-54.9019,-54.9063,-54.9083,-54.9083,-54.9063,-54.9019,-54.8959,-54.8878,-54.8775,-54.865,-54.8506,-54.8341,-54.8153,-54.7953,-54.7725,-54.7477,-54.7214,-54.6926,-54.6618,-54.6292,-54.5945,-54.5578,-54.5191,-54.4784,-54.4355,-54.3909,-54.3448,-54.2961,-54.2456,-54.1936,-54.139,-54.083,-54.0246,-53.9648,-53.9027,-53.8392,-53.7737,-53.7063,-53.6371,-53.5659,-53.4934,-53.4188,-53.3419,-53.2641,-53.1839,-53.1026,-53.0188,-52.9338,-52.8468,-52.7583,-52.6681,-52.5763,-52.4826,-52.387,-52.2905,-52.1919,-52.0913,-51.9897,-51.8863,-51.7811,-51.6744,-51.5662,-51.456,-51.3445,-51.2313,-51.1168,-51.0004,-50.8822,-50.7627,-50.6415,-50.5184,-50.3941,-50.2676,-50.1399,-50.0101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.2797,-49.4097,-49.5385,-49.6648,-49.7903,-49.9138,-50.036,-50.156,-50.2748,-50.3919,-50.5076,-50.6215,-50.7337,-50.8448,-50.954,-51.0616,-51.1676,-51.2725,-51.375,-51.4766,-51.5763,-51.6743,-51.771,-51.866,-51.9592,-52.0511,-52.1413,-52.2295,-52.3163,-52.4011,-52.485,-52.5666,-52.6468,-52.7249,-52.8019,-52.8764,-52.9493,-53.0206,-53.0904,-53.1579,-53.2238,-53.2885,-53.3511,-53.4114,-53.4703,-53.5272,-53.5822,-53.6354,-53.6867,-53.736,-53.7834,-53.8289,-53.8725,-53.9146,-53.9544,-53.9919,-54.0278,-54.0617,-54.0938,-54.1242,-54.1521,-54.1783,-54.2021,-54.2241,-54.2444,-54.2625,-54.279,-54.2927,-54.3049,-54.3147,-54.3229,-54.3292,-54.3331,-54.3351,-54.3351,-54.3331,-54.3292,-54.3229,-54.3147,-54.3049,-54.2927,-54.279,-54.2625,-54.2444,-54.2241,-54.2021,-54.1783,-54.1521,-54.1242,-54.0938,-54.0617,-54.0278,-53.9919,-53.9544,-53.9146,-53.8725,-53.8289,-53.7834,-53.736,-53.6867,-53.6354,-53.5822,-53.5272,-53.4703,-53.4114,-53.3511,-53.2885,-53.2238,-53.1579,-53.0904,-53.0206,-52.9493,-52.8764,-52.8019,-52.7249,-52.6468,-52.5666,-52.485,-52.4011,-52.3163,-52.2295,-52.1413,-52.0511,-51.9592,-51.866,-51.771,-51.6743,-51.5763,-51.4766,-51.375,-51.2725,-51.1676,-51.0616,-50.954,-50.8448,-50.7337,-50.6215,-50.5076,-50.3919,-50.2748,-50.156,-50.036,-49.9138,-49.7903,-49.6648,-49.5385,-49.4097,-49.2797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.6833,-48.8125,-48.9399,-49.0655,-49.1893,-49.3119,-49.4326,-49.5524,-49.6699,-49.7864,-49.901,-50.014,-50.1258,-50.236,-50.3449,-50.4516,-50.5573,-50.661,-50.7635,-50.864,-50.9638,-51.0615,-51.1577,-51.2523,-51.3456,-51.4368,-51.5271,-51.6153,-51.7014,-51.7867,-51.8699,-51.9518,-52.0316,-52.1106,-52.187,-52.262,-52.3356,-52.4071,-52.4769,-52.5452,-52.6119,-52.6761,-52.7392,-52.8002,-52.8596,-52.9173,-52.973,-53.0269,-53.0786,-53.1292,-53.1775,-53.224,-53.2686,-53.3113,-53.3522,-53.3914,-53.4281,-53.4637,-53.4966,-53.528,-53.5575,-53.5851,-53.6104,-53.6341,-53.6557,-53.6753,-53.6933,-53.7091,-53.7225,-53.7344,-53.7444,-53.7525,-53.7582,-53.7621,-53.764,-53.764,-53.7621,-53.7582,-53.7525,-53.7444,-53.7344,-53.7225,-53.7091,-53.6933,-53.6753,-53.6557,-53.6341,-53.6104,-53.5851,-53.5575,-53.528,-53.4966,-53.4637,-53.4281,-53.3914,-53.3522,-53.3113,-53.2686,-53.224,-53.1775,-53.1292,-53.0786,-53.0269,-52.973,-52.9173,-52.8596,-52.8002,-52.7392,-52.6761,-52.6119,-52.5452,-52.4769,-52.4071,-52.3356,-52.262,-52.187,-52.1106,-52.0316,-51.9518,-51.8699,-51.7867,-51.7014,-51.6153,-51.5271,-51.4368,-51.3456,-51.2523,-51.1577,-51.0615,-50.9638,-50.864,-50.7635,-50.661,-50.5573,-50.4516,-50.3449,-50.236,-50.1258,-50.014,-49.901,-49.7864,-49.6699,-49.5524,-49.4326,-49.3119,-49.1893,-49.0655,-48.9399,-48.8125,-48.6833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47.9603,-48.0894,-48.2173,-48.3434,-48.4682,-48.5913,-48.7127,-48.8325,-48.9513,-49.0682,-49.1838,-49.2972,-49.4099,-49.5208,-49.6301,-49.7381,-49.8446,-49.9495,-50.0529,-50.1549,-50.2549,-50.3541,-50.4511,-50.5475,-50.6413,-50.7341,-50.8255,-50.9151,-51.0032,-51.0899,-51.1748,-51.258,-51.3396,-51.4201,-51.4984,-51.5756,-51.6506,-51.724,-51.7958,-51.8662,-51.9345,-52.0015,-52.0666,-52.1299,-52.192,-52.2517,-52.31,-52.3659,-52.4207,-52.4735,-52.5241,-52.5732,-52.621,-52.6666,-52.7102,-52.7522,-52.7921,-52.8303,-52.8667,-52.9011,-52.9338,-52.9641,-52.993,-53.02,-53.0453,-53.0682,-53.0893,-53.1085,-53.1261,-53.1416,-53.1547,-53.1664,-53.1763,-53.1838,-53.1894,-53.1936,-53.1955,-53.1955,-53.1936,-53.1894,-53.1838,-53.1763,-53.1664,-53.1547,-53.1416,-53.1261,-53.1085,-53.0893,-53.0682,-53.0453,-53.02,-52.993,-52.9641,-52.9338,-52.9011,-52.8667,-52.8303,-52.7921,-52.7522,-52.7102,-52.6666,-52.621,-52.5732,-52.5241,-52.4735,-52.4207,-52.3659,-52.31,-52.2517,-52.192,-52.1299,-52.0666,-52.0015,-51.9345,-51.8662,-51.7958,-51.724,-51.6506,-51.5756,-51.4984,-51.4201,-51.3396,-51.258,-51.1748,-51.0899,-51.0032,-50.9151,-50.8255,-50.7341,-50.6413,-50.5475,-50.4511,-50.3541,-50.2549,-50.1549,-50.0529,-49.9495,-49.8446,-49.7381,-49.6301,-49.5208,-49.4099,-49.2972,-49.1838,-49.0682,-48.9513,-48.8325,-48.7127,-48.5913,-48.4682,-48.3434,-48.2173,-48.0894,-47.9603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47.3698,-47.4982,-47.6249,-47.7502,-47.8738,-47.9957,-48.1162,-48.2355,-48.3528,-48.4688,-48.5832,-48.6964,-48.8082,-48.918,-49.0268,-49.1339,-49.2398,-49.3443,-49.4472,-49.5481,-49.6486,-49.747,-49.8439,-49.9391,-50.0335,-50.1256,-50.2166,-50.3064,-50.3942,-50.4805,-50.5654,-50.6483,-50.7306,-50.8107,-50.8894,-50.9657,-51.0411,-51.1153,-51.1872,-51.2577,-51.3266,-51.3936,-51.4592,-51.523,-51.5851,-51.6458,-51.7043,-51.7615,-51.8163,-51.87,-51.9218,-51.9718,-52.0196,-52.066,-52.1107,-52.1535,-52.1946,-52.2338,-52.2713,-52.3068,-52.3406,-52.3726,-52.4028,-52.4308,-52.4574,-52.4817,-52.5041,-52.5252,-52.544,-52.561,-52.5761,-52.589,-52.6005,-52.6101,-52.6175,-52.623,-52.6271,-52.629,-52.629,-52.6271,-52.623,-52.6175,-52.6101,-52.6005,-52.589,-52.5761,-52.561,-52.544,-52.5252,-52.5041,-52.4817,-52.4574,-52.4308,-52.4028,-52.3726,-52.3406,-52.3068,-52.2713,-52.2338,-52.1946,-52.1535,-52.1107,-52.066,-52.0196,-51.9718,-51.9218,-51.87,-51.8163,-51.7615,-51.7043,-51.6458,-51.5851,-51.523,-51.4592,-51.3936,-51.3266,-51.2577,-51.1872,-51.1153,-51.0411,-50.9657,-50.8894,-50.8107,-50.7306,-50.6483,-50.5654,-50.4805,-50.3942,-50.3064,-50.2166,-50.1256,-50.0335,-49.9391,-49.8439,-49.747,-49.6486,-49.5481,-49.4472,-49.3443,-49.2398,-49.1339,-49.0268,-48.918,-48.8082,-48.6964,-48.5832,-48.4688,-48.3528,-48.2355,-48.1162,-47.9957,-47.8738,-47.7502,-47.6249,-47.4982,-47.3698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46.7822,-46.9094,-47.0351,-47.1589,-47.2817,-47.4029,-47.5222,-47.6404,-47.7569,-47.8721,-47.9858,-48.0979,-48.2089,-48.3181,-48.4264,-48.5331,-48.6379,-48.7422,-48.844,-48.9448,-49.0446,-49.1423,-49.2391,-49.3339,-49.4275,-49.5199,-49.6106,-49.7001,-49.7871,-49.8741,-49.9584,-50.0417,-50.1232,-50.2035,-50.2819,-50.359,-50.4348,-50.5084,-50.5805,-50.6514,-50.7207,-50.7881,-50.8542,-50.9182,-50.9808,-51.0417,-51.1008,-51.1582,-51.2141,-51.2681,-51.3209,-51.3715,-51.4201,-51.4678,-51.513,-51.5572,-51.5988,-51.6391,-51.6771,-51.7143,-51.7493,-51.7821,-51.8135,-51.8425,-51.87,-51.8961,-51.9199,-51.9424,-51.9626,-51.981,-51.9977,-52.0122,-52.0252,-52.0365,-52.0455,-52.0532,-52.0586,-52.0626,-52.0644,-52.0644,-52.0626,-52.0586,-52.0532,-52.0455,-52.0365,-52.0252,-52.0122,-51.9977,-51.981,-51.9626,-51.9424,-51.9199,-51.8961,-51.87,-51.8425,-51.8135,-51.7821,-51.7493,-51.7143,-51.6771,-51.6391,-51.5988,-51.5572,-51.513,-51.4678,-51.4201,-51.3715,-51.3209,-51.2681,-51.2141,-51.1582,-51.1008,-51.0417,-50.9808,-50.9182,-50.8542,-50.7881,-50.7207,-50.6514,-50.5805,-50.5084,-50.4348,-50.359,-50.2819,-50.2035,-50.1232,-50.0417,-49.9584,-49.8741,-49.7871,-49.7001,-49.6106,-49.5199,-49.4275,-49.3339,-49.2391,-49.1423,-49.0446,-48.9448,-48.844,-48.7422,-48.6379,-48.5331,-48.4264,-48.3181,-48.2089,-48.0979,-47.9858,-47.8721,-47.7569,-47.6404,-47.5222,-47.4029,-47.2817,-47.1589,-47.0351,-46.9094,-46.7822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46.197,-46.3232,-46.4478,-46.5703,-46.6921,-46.8121,-46.9308,-47.0479,-47.1637,-47.2778,-47.391,-47.5027,-47.6123,-47.7211,-47.8287,-47.9343,-48.039,-48.1419,-48.2437,-48.3438,-48.4431,-48.5404,-48.6365,-48.731,-48.8246,-48.9164,-49.0067,-49.0962,-49.1836,-49.2696,-49.3542,-49.4369,-49.5189,-49.5989,-49.6773,-49.7545,-49.8305,-49.9043,-49.9764,-50.0478,-50.1168,-50.1846,-50.2509,-50.3152,-50.3784,-50.4398,-50.4995,-50.5576,-50.6139,-50.6686,-50.7218,-50.7733,-50.8229,-50.8706,-50.917,-50.9613,-51.0044,-51.0455,-51.085,-51.1225,-51.1585,-51.1928,-51.225,-51.2558,-51.2845,-51.3118,-51.3369,-51.3603,-51.382,-51.4019,-51.42,-51.4363,-51.4505,-51.4633,-51.4744,-51.4836,-51.4907,-51.4965,-51.5,-51.5018,-51.5018,-51.5,-51.4965,-51.4907,-51.4836,-51.4744,-51.4633,-51.4505,-51.4363,-51.42,-51.4019,-51.382,-51.3603,-51.3369,-51.3118,-51.2845,-51.2558,-51.225,-51.1928,-51.1585,-51.1225,-51.085,-51.0455,-51.0044,-50.9613,-50.917,-50.8706,-50.8229,-50.7733,-50.7218,-50.6686,-50.6139,-50.5576,-50.4995,-50.4398,-50.3784,-50.3152,-50.2509,-50.1846,-50.1168,-50.0478,-49.9764,-49.9043,-49.8305,-49.7545,-49.6773,-49.5989,-49.5189,-49.4369,-49.3542,-49.2696,-49.1836,-49.0962,-49.0067,-48.9164,-48.8246,-48.731,-48.6365,-48.5404,-48.4431,-48.3438,-48.2437,-48.1419,-48.039,-47.9343,-47.8287,-47.7211,-47.6123,-47.5027,-47.391,-47.2778,-47.1637,-47.0479,-46.9308,-46.8121,-46.6921,-46.5703,-46.4478,-46.3232,-46.197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45.4876,-45.6143,-45.739,-45.8623,-45.9845,-46.1052,-46.2241,-46.3417,-46.4582,-46.5729,-46.6864,-46.7985,-46.9089,-47.0184,-47.1266,-47.2328,-47.3381,-47.4417,-47.5443,-47.6457,-47.7458,-47.8438,-47.9414,-48.0365,-48.131,-48.2243,-48.3154,-48.4054,-48.4943,-48.5817,-48.6678,-48.7518,-48.8353,-48.9163,-48.9964,-49.0753,-49.1523,-49.2277,-49.3023,-49.3747,-49.446,-49.5154,-49.5834,-49.6499,-49.7148,-49.7781,-49.8396,-49.8999,-49.9586,-50.0155,-50.0709,-50.1243,-50.1764,-50.2266,-50.2755,-50.3225,-50.368,-50.4114,-50.4537,-50.4942,-50.5325,-50.5694,-50.6043,-50.6384,-50.67,-50.6999,-50.7279,-50.7544,-50.7795,-50.8026,-50.8234,-50.8433,-50.861,-50.8767,-50.891,-50.9032,-50.9141,-50.9232,-50.9301,-50.9358,-50.9392,-50.9406,-50.9406,-50.9392,-50.9358,-50.9301,-50.9232,-50.9141,-50.9032,-50.891,-50.8767,-50.861,-50.8433,-50.8234,-50.8026,-50.7795,-50.7544,-50.7279,-50.6999,-50.67,-50.6384,-50.6043,-50.5694,-50.5325,-50.4942,-50.4537,-50.4114,-50.368,-50.3225,-50.2755,-50.2266,-50.1764,-50.1243,-50.0709,-50.0155,-49.9586,-49.8999,-49.8396,-49.7781,-49.7148,-49.6499,-49.5834,-49.5154,-49.446,-49.3747,-49.3023,-49.2277,-49.1523,-49.0753,-48.9964,-48.9163,-48.8353,-48.7518,-48.6678,-48.5817,-48.4943,-48.4054,-48.3154,-48.2243,-48.131,-48.0365,-47.9414,-47.8438,-47.7458,-47.6457,-47.5443,-47.4417,-47.3381,-47.2328,-47.1266,-47.0184,-46.9089,-46.7985,-46.6864,-46.5729,-46.4582,-46.3417,-46.2241,-46.1052,-45.9845,-45.8623,-45.739,-45.6143,-45.4876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
